policyID,statecode,tiv,latitude,longitude,construction,granularity
250387,FL,50501.88,26.24799,-80.253128,Wood,1
761101,FL,50501.88,26.23825,-80.27741,Wood,1
296148,FL,50501.88,26.249018,-80.285149,Wood,1
338814,FL,112226.39,26.2443,-80.2674,Wood,4
120681,FL,45450000,26.238518,-80.247208,Steel Frame,1
678054,FL,4458.21,26.273989,-80.17247,Wood,3
573639,FL,70456.18,26.31864,-80.18848,Wood,1
173942,FL,7960.96,26.31864,-80.18848,Wood,1
409502,FL,177769.65,26.323009,-80.199783,Wood,1
589888,FL,32552.25,26.323009,-80.199783,Wood,1
955020,FL,6577.92,26.323009,-80.199783,Wood,1
637814,FL,2955.73,26.283117,-80.176765,Wood,1
587618,FL,657590.98,26.273989,-80.17247,Masonry,3
544341,FL,474832.51,26.273989,-80.17247,Masonry,3
908336,FL,51667.86,26.273989,-80.17247,Wood,3
465285,FL,51667.86,26.273989,-80.17247,Wood,3
702973,FL,258339.31,26.273989,-80.17247,Wood,3
943124,FL,12916.97,26.273989,-80.17247,Wood,3
441995,FL,290121.17,26.273989,-80.17247,Wood,3
688349,FL,155003.59,26.273989,-80.17247,Wood,3
746616,FL,155003.59,26.273989,-80.17247,Wood,3
475792,FL,45209.38,26.273989,-80.17247,Wood,3
686632,FL,14091.24,26.273989,-80.17247,Wood,3
488046,FL,1256474.45,26.29746,-80.18548,Masonry,1
756530,FL,1256474.45,26.29746,-80.18548,Masonry,1
338780,FL,1256474.45,26.29746,-80.18548,Masonry,1
733093,FL,1256474.45,26.29746,-80.18548,Masonry,1
690558,FL,1256474.45,26.29746,-80.18548,Masonry,1
503298,FL,1256474.45,26.29746,-80.18548,Masonry,1
345649,FL,1256474.45,26.29746,-80.18548,Masonry,1
673684,FL,1256474.45,26.29746,-80.18548,Masonry,1
168789,FL,1256474.45,26.29746,-80.18548,Masonry,1
204876,FL,1256474.45,26.29746,-80.18548,Masonry,1
605270,FL,1256474.45,26.29746,-80.18548,Masonry,1
791662,FL,1356523.61,26.29591,-80.20013,Masonry,1
449469,FL,1356523.61,26.29591,-80.20013,Masonry,1
220272,FL,2703240,26.307917,-80.202095,Reinforced Masonry,3
872397,FL,23940000,26.318665,-80.174171,Reinforced Concrete,1
860828,FL,590662.8,26.287298,-80.202065,Masonry,1
797761,FL,321126.3,26.31372,-80.177115,Wood,1
487929,FL,561483,26.275869,-80.152077,Masonry,1
620600,FL,181148.22,26.26811,-80.206635,Wood,3
531111,FL,3150000,26.27521,-80.18449,Reinforced Masonry,1
932961,FL,630000,26.27521,-80.18449,Masonry,1
556634,FL,6300,26.283998,-80.186493,Wood,1
746884,FL,4799700,26.31252,-80.18853,Reinforced Masonry,1
594044,FL,4743900,26.311977,-80.187927,Reinforced Masonry,1
236733,FL,1814400,26.281326,-80.201767,Reinforced Masonry,1
395026,FL,249120,26.281326,-80.201767,Wood,1
680212,FL,5224500,26.281326,-80.201767,Reinforced Masonry,1
304546,FL,515363.78,26.2998,-80.184,Masonry,3
412105,FL,761456.06,26.310247,-80.18541,Masonry,1
384239,FL,17282.86,26.310247,-80.18541,Wood,1
632250,FL,493347.21,26.28961,-80.187126,Masonry,1
911699,FL,4958274.18,26.309649,-80.183945,Reinforced Masonry,1
255010,FL,30301.13,26.309649,-80.183945,Wood,1
889689,FL,2199.64,26.309649,-80.183945,Wood,1
936324,FL,1346.72,26.309649,-80.183945,Wood,1
391648,FL,7743.62,26.309649,-80.183945,Wood,1
344117,FL,40401.5,26.309649,-80.183945,Wood,1
689030,FL,14589.43,26.309649,-80.183945,Wood,1
903792,FL,44104.97,26.290173,-80.194077,Wood,1
891640,FL,1122.26,26.290173,-80.194077,Wood,1
586497,FL,6284.68,26.290173,-80.194077,Wood,1
355220,FL,448.91,26.290173,-80.194077,Wood,1
572905,FL,19864.07,26.290173,-80.194077,Wood,1
220864,FL,7855.85,26.290173,-80.194077,Wood,1
482204,FL,29178.86,26.290173,-80.194077,Wood,1
727289,FL,28056.6,26.290173,-80.194077,Wood,1
947286,FL,2945.94,26.290173,-80.194077,Wood,1
357844,FL,9427.02,26.290173,-80.194077,Wood,1
335685,FL,137926.23,26.28577,-80.19561,Wood,3
340307,FL,177991.06,26.308292,-80.198326,Wood,1
294521,FL,13018.26,26.308292,-80.198326,Wood,1
502985,FL,841.7,26.308292,-80.198326,Wood,1
147563,FL,7148.82,26.308292,-80.198326,Wood,1
756540,FL,6733.58,26.308292,-80.198326,Wood,1
810070,FL,6284.68,26.308292,-80.198326,Wood,1
599565,FL,24128.67,26.308292,-80.198326,Wood,1
568188,FL,60175.79,26.308292,-80.198326,Wood,1
523527,FL,21283.74,26.308292,-80.198326,Wood,1
207533,FL,77885.12,26.308292,-80.198326,Wood,1
686769,FL,336.68,26.308292,-80.198326,Wood,1
728291,FL,753824.67,26.29267,-80.17941,Masonry,1
619222,FL,111889.71,26.29267,-80.17941,Wood,1
144113,FL,6060.23,26.29267,-80.17941,Wood,1
853680,FL,6060.23,26.29267,-80.17941,Wood,1
418132,FL,14477.2,26.29267,-80.17941,Wood,1
577545,FL,95392.43,26.29267,-80.17941,Wood,1
221675,FL,130182.61,26.29267,-80.17941,Wood,1
613338,FL,7698.73,26.29267,-80.17941,Wood,1
866137,FL,392.79,26.29267,-80.17941,Wood,1
499530,FL,48537.91,26.29267,-80.17941,Wood,1
728060,FL,204236.32,26.29267,-80.17941,Wood,1
682211,FL,30626.58,26.29267,-80.17941,Wood,1
213468,FL,76852.63,26.29267,-80.17941,Wood,1
179504,FL,101811.78,26.29267,-80.17941,Wood,1
538858,FL,103786.97,26.29267,-80.17941,Wood,1
572897,FL,16833.96,26.29267,-80.17941,Wood,1
345822,FL,16160.6,26.29267,-80.17941,Wood,1
396167,FL,17956.22,26.29267,-80.17941,Wood,1
982600,FL,1795.62,26.29267,-80.17941,Wood,1
463495,FL,448.91,26.29267,-80.17941,Wood,1
312429,FL,24240.9,26.29267,-80.17941,Wood,1
733738,FL,1019015.63,26.311951,-80.197151,Masonry,1
772582,FL,2356754.21,26.311951,-80.197151,Reinforced Masonry,1
864820,FL,360000,26.274315,-80.158211,Masonry,3
560860,FL,911263.28,26.298508,-80.280563,Masonry,1
488802,FL,911263.28,26.298508,-80.280563,Masonry,1
353421,FL,911263.28,26.298508,-80.280563,Masonry,1
556107,FL,911263.28,26.298508,-80.280563,Masonry,1
629227,FL,911263.28,26.298508,-80.280563,Masonry,1
520062,FL,911263.28,26.298508,-80.280563,Masonry,1
594135,FL,911263.28,26.298508,-80.280563,Masonry,1
451557,FL,579865.51,26.33373,-80.25346,Masonry,1
348355,FL,1066596.47,26.32051,-80.25527,Masonry,1
645385,FL,1896537.51,26.297844,-80.254539,Reinforced Masonry,1
674526,FL,1371217.5,26.30685,-80.27939,Masonry,1
304344,FL,290781.9,26.320114,-80.267845,Wood,3
648473,FL,346659.3,26.289263,-80.280052,Wood,1
597916,FL,226622.03,26.287205,-80.260391,Wood,1
548239,FL,135431.49,26.287205,-80.260391,Wood,1
598658,FL,15348.9,26.287205,-80.260391,Wood,1
491085,FL,149877.52,26.287205,-80.260391,Wood,1
556161,FL,67715.74,26.297945,-80.26838,Wood,1
862194,FL,187282.79,26.297945,-80.26838,Wood,1
130566,FL,283503.25,26.287205,-80.260391,Wood,1
665180,FL,58686.98,26.287205,-80.260391,Wood,1
230814,FL,12640.27,26.297945,-80.26838,Wood,1
240632,FL,6320.14,26.297945,-80.26838,Wood,1
798523,FL,75841.63,26.297945,-80.26838,Wood,1
342599,FL,23410.69,26.297945,-80.26838,Wood,1
117013,FL,18630000,26.29686,-80.25226,Reinforced Concrete,1
695016,FL,2383081.41,26.303947,-80.278847,Reinforced Masonry,1
365942,FL,248474.84,26.29466,-80.2533,Wood,1
808416,FL,400760.44,26.29466,-80.2533,Masonry,1
820256,FL,317600.69,26.29466,-80.2533,Wood,1
864384,FL,313672.76,26.29466,-80.2533,Wood,1
738692,FL,375397.28,26.29466,-80.2533,Masonry,1
206767,FL,780691.67,26.29466,-80.2533,Masonry,1
742795,FL,33106.79,26.29466,-80.2533,Wood,1
851980,FL,259242.96,26.29466,-80.2533,Wood,1
330762,FL,718361.13,26.334196,-80.273155,Masonry,4
734498,FL,1374470.28,26.334196,-80.273155,Masonry,4
514247,FL,1374470.28,26.334196,-80.273155,Masonry,4
409417,FL,2716473.46,26.30824,-80.29621,Reinforced Masonry,3
146929,FL,561131.96,26.30824,-80.29621,Masonry,3
606100,FL,224452.78,26.30824,-80.29621,Wood,3
810803,FL,24128.67,26.29375,-80.25623,Wood,1
868615,FL,32887.94,26.29792,-80.261147,Wood,1
962650,FL,24128.67,26.288437,-80.282501,Wood,1
797579,FL,24128.67,26.298676,-80.254387,Wood,3
984628,FL,32887.94,26.297745,-80.27681,Wood,3
978109,FL,32887.94,26.30426,-80.26681,Wood,3
950547,FL,32887.94,26.32013,-80.26763,Wood,3
445097,FL,32887.94,26.306343,-80.272408,Wood,1
473479,FL,32887.94,26.31779,-80.25336,Wood,3
920203,FL,32887.94,26.312215,-80.278775,Wood,1
412034,FL,32887.94,26.3065,-80.2732,Wood,4
906739,FL,32887.94,26.332714,-80.273445,Wood,3
751328,FL,5311125.18,26.320114,-80.267845,Reinforced Masonry,3
808032,FL,280319.08,26.320114,-80.267845,Wood,3
474065,FL,2199.64,26.320114,-80.267845,Wood,3
974919,FL,89781.11,26.320114,-80.267845,Wood,3
514997,FL,21240000,25.879068,-80.19413,Reinforced Concrete,3
516118,FL,12870000,25.879068,-80.19413,Reinforced Concrete,3
205479,FL,9630000,25.879068,-80.19413,Reinforced Concrete,3
146257,FL,4138033.75,25.879068,-80.19413,Reinforced Masonry,3
478934,FL,4045703.39,25.879068,-80.19413,Reinforced Masonry,3
834178,FL,3325817.99,25.879068,-80.19413,Reinforced Masonry,3
347506,FL,3032718.84,25.879068,-80.19413,Reinforced Masonry,3
454937,FL,4475062.06,25.879068,-80.19413,Reinforced Masonry,3
201631,FL,1652121.3,25.881557,-80.194237,Masonry,3
298810,FL,2702450.17,25.879068,-80.19413,Reinforced Masonry,3
275314,FL,1150879.01,25.882717,-80.194267,Masonry,3
361911,FL,323741.36,25.879068,-80.19413,Wood,3
786181,FL,282238.26,25.879068,-80.19413,Wood,3
732034,FL,171547.3,25.879068,-80.19413,Wood,3
262911,FL,46762.63,25.879068,-80.19413,Wood,3
878408,FL,82587.72,25.879068,-80.19413,Wood,3
529577,FL,23765.09,25.879068,-80.19413,Wood,3
136383,FL,686185.38,25.894167,-80.219154,Masonry,3
646181,FL,561145.59,25.894167,-80.219154,Masonry,3
576926,FL,26493.48,25.894167,-80.219154,Wood,3
169897,FL,34190.91,25.894167,-80.219154,Wood,3
389184,FL,75900.24,25.894167,-80.219154,Wood,3
113582,FL,25061.4,25.894167,-80.219154,Wood,3
686277,FL,7876.44,25.894167,-80.219154,Wood,3
134806,FL,171224.82,25.894167,-80.219154,Wood,3
696220,FL,255373.56,25.894167,-80.219154,Wood,3
766508,FL,94626.79,25.894167,-80.219154,Wood,3
739252,FL,91756.31,25.894167,-80.219154,Wood,3
863869,FL,178167.6,25.894167,-80.219154,Wood,3
489963,FL,95054.31,25.753784,-80.216316,Wood,1
652422,FL,5409282.96,25.753784,-80.216316,Reinforced Masonry,1
106337,FL,369128.79,25.836077,-80.204514,Masonry,1
720629,FL,1109445.39,25.836077,-80.204514,Masonry,1
142937,FL,79581.53,25.836077,-80.204514,Wood,1
422886,FL,663102.45,25.738853,-80.251335,Masonry,1
184044,FL,1534615.2,25.738853,-80.251335,Masonry,1
461407,FL,406814.67,25.738853,-80.251335,Masonry,1
701070,FL,365700.69,25.738853,-80.251335,Masonry,1
900649,FL,14320.8,25.738853,-80.251335,Wood,1
229785,FL,1981596.78,25.726074,-80.25351,Reinforced Masonry,3
165973,FL,24882.39,25.726074,-80.25351,Wood,3
794266,FL,33653.88,25.726074,-80.25351,Wood,3
357680,FL,890722.89,25.726074,-80.25351,Masonry,3
617544,FL,649608.12,25.727451,-80.259354,Masonry,1
915613,FL,25419.42,25.727451,-80.259354,Wood,1
786205,FL,72454.82,25.727451,-80.259354,Wood,1
458147,FL,1089812.88,25.569225,-80.388756,Masonry,4
901003,FL,769563.99,25.569225,-80.388756,Masonry,4
241029,FL,74647.17,25.569225,-80.388756,Wood,4
943742,FL,2480865.3,25.963215,-80.154175,Reinforced Masonry,4
423397,FL,217364.47,25.963215,-80.154175,Wood,4
804188,FL,445419,25.963215,-80.154175,Masonry,4
790852,FL,24166.35,25.817896,-80.216026,Wood,1
479165,FL,37620000,25.832094,-80.205437,Steel Frame,1
787752,FL,871241.67,25.832094,-80.205437,Masonry,1
425899,FL,405457.65,25.836561,-80.186356,Masonry,1
403272,FL,162906.39,25.836561,-80.186356,Wood,1
183712,FL,89505,25.836561,-80.186356,Wood,1
783295,FL,1426530.69,25.836561,-80.186356,Masonry,1
915269,FL,89083.8,25.836561,-80.186356,Wood,1
143058,FL,53450.28,25.836561,-80.186356,Wood,1
594504,FL,7849449.54,25.947685,-80.148682,Reinforced Masonry,1
124092,FL,635216.76,25.947685,-80.148682,Masonry,1
559662,FL,85124.52,25.655745,-80.314102,Wood,3
374589,FL,205882.56,25.655745,-80.314102,Wood,3
331534,FL,214453.98,25.614304,-80.335953,Wood,4
997795,FL,3476223.36,25.789513,-80.191589,Reinforced Masonry,1
707479,FL,6691393.8,25.743599,-80.235947,Reinforced Masonry,1
912082,FL,144909.65,25.743599,-80.235947,Wood,1
383987,FL,160350.84,25.743599,-80.235947,Wood,1
756115,FL,819002.43,25.619337,-80.322777,Masonry,3
154824,FL,305749.08,25.619337,-80.322777,Wood,3
936318,FL,176681.07,25.920559,-80.268463,Wood,3
800198,FL,1101269.52,25.964886,-80.153633,Masonry,4
369531,FL,1251637.11,25.964886,-80.153633,Masonry,4
960269,FL,380933.28,25.964886,-80.153633,Masonry,4
365226,FL,1058056.65,25.964886,-80.153633,Masonry,4
800174,FL,1097510.31,25.964886,-80.153633,Masonry,4
833535,FL,22197.24,25.964886,-80.153633,Wood,4
767265,FL,73573.11,25.964886,-80.153633,Wood,4
325396,FL,213801.12,25.964886,-80.153633,Wood,4
657844,FL,1250026.83,25.890766,-80.174484,Masonry,1
144120,FL,2689313.49,25.888382,-80.173782,Reinforced Masonry,1
502196,FL,222115.61,25.890766,-80.174484,Wood,1
792488,FL,9061.31,25.94139,-80.18879,Wood,4
443763,FL,113288.71,25.78178,-80.397638,Wood,3
570498,FL,564630.92,25.78178,-80.397638,Masonry,3
738250,FL,145009.55,25.882832,-80.24309,Wood,4
818582,FL,634416.77,25.779,-80.1982,Masonry,4
860047,FL,717115.5,25.779,-80.1982,Masonry,4
685447,FL,18000,25.807787,-80.33725,Wood,1
199349,FL,18000,25.807787,-80.33725,Wood,1
855375,FL,18000,25.807787,-80.33725,Wood,1
343815,FL,18000,25.807787,-80.33725,Wood,1
294749,FL,18000,25.807787,-80.33725,Wood,1
650309,FL,18000,25.807787,-80.33725,Wood,1
898257,FL,18000,25.807787,-80.33725,Wood,1
196247,FL,18000,25.807787,-80.33725,Wood,1
853613,FL,18000,25.807787,-80.33725,Wood,1
573849,FL,18000,25.807787,-80.33725,Wood,1
178577,FL,18000,25.807787,-80.33725,Wood,1
440024,FL,18000,25.807787,-80.33725,Wood,1
785075,FL,18000,25.807787,-80.33725,Wood,1
972081,FL,5909606.91,25.861996,-80.126862,Reinforced Masonry,4
637975,FL,72454.82,25.861996,-80.126862,Wood,4
722248,FL,710504.34,25.758625,-80.14105,Masonry,1
936037,FL,562373.1,25.758625,-80.14105,Masonry,1
357490,FL,663635.7,25.758625,-80.14105,Masonry,1
551998,FL,419742,25.758625,-80.14105,Masonry,1
894056,FL,2304857.7,25.758625,-80.14105,Reinforced Masonry,1
626511,FL,184565.7,25.758625,-80.14105,Wood,1
529684,FL,1416818.7,25.758625,-80.14105,Masonry,1
115092,FL,253293.3,25.758625,-80.14105,Wood,1
368646,FL,940299.3,25.758625,-80.14105,Masonry,1
590879,FL,2766589.2,25.758625,-80.14105,Reinforced Masonry,1
721522,FL,92700,25.758625,-80.14105,Wood,1
816243,FL,2353332.87,25.797059,-80.313146,Reinforced Masonry,1
332229,FL,2486140.23,25.797059,-80.313,Reinforced Masonry,1
903061,FL,2352090.56,25.797057,-80.313622,Reinforced Masonry,1
722556,FL,25110,25.80175,-80.325096,Wood,1
670260,FL,22500000,25.793818,-80.300827,Reinforced Concrete,3
603911,FL,5209294.5,25.805586,-80.297249,Reinforced Masonry,3
884420,FL,90022.5,25.802574,-80.313644,Wood,1
964858,FL,6984617.4,25.79796,-80.32778,Reinforced Masonry,1
123277,FL,19260000,25.796642,-80.300179,Reinforced Concrete,3
865899,FL,40950000,25.789207,-80.307716,Steel Frame,3
167414,FL,6380243.71,25.793999,-80.312767,Reinforced Masonry,1
548197,FL,1904232.38,25.79779,-80.31343,Reinforced Masonry,1
499371,FL,731707.83,25.80327,-80.33149,Masonry,1
226365,FL,8905089.7,25.79967,-80.33169,Reinforced Masonry,3
398075,FL,585000,25.813736,-80.230217,Masonry,3
740185,FL,11095.92,25.77423,-80.21713,Wood,1
559799,FL,382809.24,25.77537,-80.2423,Masonry,1
657119,FL,54554.94,25.77537,-80.2423,Wood,1
865596,FL,521993.16,25.777927,-80.230377,Masonry,1
342319,FL,946434.87,25.777927,-80.230377,Masonry,1
981463,FL,521993.16,25.777927,-80.230377,Masonry,1
861144,FL,514474.74,25.777927,-80.230377,Masonry,1
867897,FL,578560.32,25.777927,-80.230377,Masonry,1
904089,FL,93249.36,25.777927,-80.230377,Wood,1
302451,FL,14320.8,25.777927,-80.230377,Wood,1
948815,FL,79293.78,25.777927,-80.230377,Wood,1
237844,FL,820535.22,25.777927,-80.230377,Masonry,1
167969,FL,103467.78,25.777927,-80.230377,Wood,1
389092,FL,153422.1,25.777927,-80.230377,Wood,1
823800,FL,386029.8,25.777927,-80.230377,Masonry,1
881874,FL,703455.66,25.77956,-80.243858,Masonry,1
770634,FL,85924.8,25.77956,-80.243858,Wood,1
102012,FL,1103417.64,25.77956,-80.243858,Masonry,1
291507,FL,3000367.26,25.782478,-80.243965,Reinforced Masonry,1
672192,FL,120352.5,25.789643,-80.223646,Wood,1
816616,FL,538993.8,25.79132,-80.23643,Masonry,1
379282,FL,533010.6,25.77971,-80.21674,Masonry,1
623280,FL,2160000,25.789295,-80.219421,Reinforced Masonry,3
589234,FL,495675,25.786276,-80.216591,Masonry,1
901650,FL,61224.84,25.785461,-80.217575,Wood,1
458509,FL,1664242.69,25.785461,-80.217575,Masonry,1
949148,FL,2785139.07,25.78735,-80.2392,Reinforced Masonry,1
585812,FL,1208092.66,25.77951,-80.24717,Masonry,1
376739,FL,1141290,25.77911,-80.24171,Masonry,1
384723,FL,112194.86,25.77914,-80.24062,Wood,1
200919,FL,12420000,25.77919,-80.29114,Reinforced Concrete,1
419447,FL,161269.41,25.7787,-80.295,Wood,1
549204,FL,848865.42,25.776688,-80.331741,Masonry,1
632465,FL,837408.78,25.776688,-80.331741,Masonry,1
976045,FL,1668373.2,25.776688,-80.331741,Masonry,1
711885,FL,1466770.95,25.776688,-80.331741,Masonry,1
644979,FL,255373.56,25.776688,-80.331741,Wood,1
111094,FL,91756.31,25.776688,-80.331741,Wood,1
983884,FL,1229767.29,25.772299,-80.280466,Masonry,1
487411,FL,5770008.45,25.772299,-80.280466,Reinforced Masonry,1
880731,FL,776903.4,25.772517,-80.265239,Masonry,1
980097,FL,30968.73,25.772517,-80.265239,Wood,1
635351,FL,2506.14,25.815488,-80.197564,Wood,3
810111,FL,22197.24,25.815488,-80.197564,Wood,3
195851,FL,145368,25.815488,-80.197564,Wood,3
177204,FL,2278482.03,25.775145,-80.266708,Reinforced Masonry,1
102290,FL,5210467.74,25.775145,-80.266708,Reinforced Masonry,1
749659,FL,151200,25.775145,-80.266708,Wood,1
674810,FL,34920000,25.78111,-80.28285,Reinforced Concrete,1
176716,FL,6031886.48,25.78353,-80.27949,Reinforced Masonry,1
646008,FL,35010000,25.77981,-80.29596,Reinforced Concrete,3
585440,FL,6159000.94,25.77981,-80.29596,Reinforced Masonry,3
747027,FL,35550000,25.77803,-80.297897,Reinforced Concrete,3
211861,FL,22500000,25.791182,-80.319122,Reinforced Concrete,4
441312,FL,22680000,25.791262,-80.318916,Reinforced Concrete,4
593979,FL,6875072.33,25.791262,-80.318916,Reinforced Masonry,4
281367,FL,4824151.19,25.791122,-80.316528,Reinforced Masonry,4
863677,FL,5159751.98,25.791533,-80.314583,Reinforced Masonry,4
834911,FL,105923.7,25.77554,-80.26337,Wood,1
526934,FL,695701.8,25.78372,-80.29662,Masonry,1
800203,FL,245915.1,25.7787,-80.295,Wood,4
462379,FL,740700,25.78191,-80.31322,Masonry,1
129035,FL,107329.5,25.788042,-80.324028,Wood,1
283549,FL,1777648.66,25.78482,-80.33615,Masonry,1
242302,FL,3625045.88,25.782669,-80.321877,Reinforced Masonry,1
737252,FL,39270.6,25.78998,-80.324074,Wood,1
953762,FL,4629094.2,25.77939,-80.32472,Reinforced Masonry,1
977115,FL,85771.6,25.782696,-80.32991,Wood,1
211827,FL,37260000,25.793184,-80.303566,Steel Frame,3
467261,FL,16200000,25.790346,-80.298843,Reinforced Concrete,3
385156,FL,29700000,25.791067,-80.294167,Reinforced Concrete,3
354212,FL,45270000,25.792442,-80.297218,Steel Frame,3
628314,FL,544113.6,25.788269,-80.324013,Masonry,1
557454,FL,1133563.47,25.788965,-80.26461,Masonry,1
790357,FL,3156759,25.79105,-80.31114,Reinforced Masonry,1
885056,FL,9960.3,25.7918,-80.31117,Wood,1
284386,FL,1948514.62,25.77454,-80.284424,Reinforced Masonry,1
602205,FL,166057.35,25.77454,-80.284424,Wood,1
971537,FL,152810.28,25.77454,-80.284424,Wood,1
706610,FL,7443956.65,25.778891,-80.258446,Reinforced Masonry,1
507129,FL,38175.3,25.778891,-80.258446,Wood,1
855095,FL,225000,25.778912,-80.257881,Wood,1
186077,FL,22500,25.782576,-80.258522,Wood,1
550054,FL,360000,25.77369,-80.25786,Masonry,1
168805,FL,7200000,25.798309,-80.203018,Reinforced Masonry,1
669823,FL,1081852.2,25.80734,-80.20801,Masonry,1
892507,FL,16643.88,25.80734,-80.20801,Wood,1
600279,FL,755447.22,25.79933,-80.208495,Masonry,3
350689,FL,451234.08,25.80608,-80.19951,Masonry,1
573886,FL,628768.8,25.81089,-80.19773,Masonry,1
351639,FL,7986844.8,25.795128,-80.210426,Reinforced Masonry,1
197994,FL,7841880.9,25.803762,-80.202332,Reinforced Masonry,1
757816,FL,2728281.96,25.803762,-80.202332,Reinforced Masonry,1
515503,FL,15570000,25.80555,-80.20438,Reinforced Concrete,1
103230,FL,3595082.22,25.80555,-80.20438,Reinforced Masonry,1
397874,FL,146016,25.80555,-80.20438,Wood,1
982177,FL,10440000,25.795185,-80.208015,Reinforced Concrete,1
396544,FL,3923183.16,25.795185,-80.208015,Reinforced Masonry,1
467221,FL,9540000,25.795185,-80.208015,Reinforced Concrete,1
966736,FL,42300,25.831451,-80.20031,Wood,1
817564,FL,2686387.59,25.795385,-80.203636,Reinforced Masonry,1
813853,FL,191302.74,25.795385,-80.203636,Wood,1
831459,FL,1047387.51,25.795385,-80.203636,Masonry,1
459247,FL,91800,25.795385,-80.203636,Wood,1
776253,FL,3801456.36,25.804258,-80.212563,Reinforced Masonry,1
173983,FL,2803059.72,25.804258,-80.212563,Reinforced Masonry,1
341710,FL,388203.75,25.820749,-80.198929,Masonry,1
473121,FL,251688.06,25.820749,-80.198929,Wood,1
129771,FL,1545525.9,25.820749,-80.198929,Masonry,1
757238,FL,170493.66,25.820749,-80.198929,Wood,1
206158,FL,3864868.29,25.80876,-80.195259,Reinforced Masonry,1
325452,FL,654831.07,25.80876,-80.195259,Masonry,1
597255,FL,624418.4,25.80348,-80.20136,Masonry,1
824764,FL,4161528.05,25.81074,-80.20396,Reinforced Masonry,1
332950,FL,1204632,25.8098,-80.20417,Masonry,1
971270,FL,1041939.9,25.799244,-80.211212,Masonry,1
220000,FL,1041939.9,25.799303,-80.211212,Masonry,1
833868,FL,1041939.9,25.799835,-80.211235,Masonry,1
773606,FL,1041939.9,25.7999,-80.211235,Masonry,1
900443,FL,1041939.9,25.80022,-80.21033,Masonry,1
364166,FL,1041939.9,25.801199,-80.211281,Masonry,1
552090,FL,1041939.9,25.801226,-80.211281,Masonry,1
925437,FL,1041939.9,25.801266,-80.211288,Masonry,1
429228,FL,23310000,25.809118,-80.21563,Reinforced Concrete,1
124814,FL,21330000,25.796755,-80.19724,Reinforced Concrete,1
961608,FL,24570000,25.795481,-80.215309,Reinforced Concrete,1
259296,FL,471010.35,25.80517,-80.20881,Masonry,1
616021,FL,15316.36,25.82592,-80.200851,Wood,1
603722,FL,1539237.23,25.800772,-80.207397,Masonry,1
163928,FL,440754.21,25.83182,-80.20814,Masonry,1
228333,FL,585000,25.82509,-80.202929,Masonry,1
487535,FL,187200,25.818671,-80.199738,Wood,1
903973,FL,1791720,25.77461,-80.211063,Masonry,1
567185,FL,7449809.31,25.798618,-80.22554,Reinforced Masonry,1
357146,FL,1292911.47,25.798618,-80.22554,Masonry,1
279429,FL,25061.4,25.798618,-80.22554,Wood,1
740529,FL,2625174,25.77493,-80.21519,Reinforced Masonry,1
